I_Rlm_P,I_EcTy1,mapcode,Shap_Ar,type,zone,extent,Threat status,Protection level,realm
Marine,Cape Kelp Forest,Kf2,2023.38751338,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,6371.73852947,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7430.46547965,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,18723.9503769,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,62835.5216121,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,13705.3173627,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3394.87761032,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1777.37872081,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2381.36971478,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4302.87711768,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1109.01284239,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2618.04788442,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3756.40888578,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,114727.039648,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4219.72082277,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3439.13443489,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9054.63607408,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4656.30033894,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7321.57549876,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,230360.394745,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3727.70802682,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4414.69100875,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3624.74532957,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,456.679486084,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,18423.8068767,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15727.4812408,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2371.5436063,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9887.4419368,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,524.909164435,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2850.83941245,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1114.28458348,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2014.72597891,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5226.23339134,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1894.73257047,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2134.99434081,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2064.04670262,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,13683.5503571,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1027.53727057,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2532.03513722,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1335.42997238,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,10800.357653,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4769.4712293,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4817.99304759,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1525.31689148,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15277.8469574,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,41060.5859211,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5075.00351777,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7798.87246858,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1474.08320093,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4097.14344034,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,18040.1709877,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2673.17251791,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15648.4100865,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,6607.7464532,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3501.87937983,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2480.0492798,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,673.56044608,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,48.96391105,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1970.27688631,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,18262.6305373,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1168.81127279,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5913.90289122,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3117.11834456,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,8316.34136226,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,573.224126487,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1037.07890729,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4544.59088061,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5136.61447881,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2425.60430822,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,84.0352137145,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2112.06980326,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5217.95727384,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5235.41899039,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15897.0247368,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,13228.1728915,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2116.13830046,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2846.49167406,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,688.294397551,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3318.44030815,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2.86563131308,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,936.472605171,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,6023.39338195,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,454.696044055,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,10808.563716,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2431.2875301,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3593.2374077,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1642.24556413,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1341.28424309,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2778.55464528,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3281.61194993,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9408.92282884,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,585.000938203,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3940.40714524,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,817.951772915,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9767.20159602,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1193.51985475,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1433.31538179,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,6992.07614985,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1453.71846422,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2553.05135921,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,8034.75060663,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3366.99480161,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1317.74285629,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,108584.279463,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,14912.9733351,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1569.50223089,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,67932.6372336,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,19722.3875015,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2344.01311322,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,101387.89604,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7154.20091277,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2453.81476423,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,89940.6869777,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,16854.7186338,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3816.71905666,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1035.23347077,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,20001.2700148,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3865.65850629,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5064.28899224,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1113.88988629,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3439.98108058,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1298.66448741,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4117.65955393,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4678.11918061,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1905.42634825,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15838.9550393,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7013.15363459,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1886.223453,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,190969.819299,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,7499.02451481,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3915.21175024,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1625.65375502,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1176.13610382,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,25646.9669524,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5445.42881524,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,14734.9726927,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,987.47160055,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4731.19802072,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,15431.271136,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,296.13927565,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1838.62066192,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,8733.91117013,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9735.74585308,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,9479.63122252,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1086.76427857,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,581.396264702,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1790.03130768,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,4858.54455105,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1007.76704648,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3480.70860451,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,16568.4083224,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5154.33147577,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2941.57908541,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,5182.23786598,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,6628.76834498,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,10542.4823129,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1107.04840943,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,10654.5631345,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1618.41491248,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,36602.5575949,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1787.99035567,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1056.62767712,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,859.873273446,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3393.39971382,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1339.22640823,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1353.21108743,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1780.07479339,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,3355.00079224,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1943.6146262,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1255.87304132,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1550.20772011,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2141.76897789,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1335.91145322,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2525.43669258,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,8260.06890881,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1525.99678534,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1329.34548729,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,605.392586306,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1335.88704065,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1854.25348136,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,14639.307543,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,1541.40670607,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
Marine,Cape Kelp Forest,Kf2,2265.55489437,Cape Kelp Forest,Inner shelf and river influenced,9.7845713104048,Vulnerable,Poorly Protected,marine
